click_id,client_id,click_datetime,source,campaign,geo,device,placement,click_cost,ip,user_agent
779,c_387,2025-09-30 15:13:16,tiktok_ads,loan_cmp2,VN,mobile,homepage,0.15,130.184.111.205,Firefox
648,c_490,2025-09-30 15:47:42,network_x,brand_search,VN,mobile,native_widget,1.1,15.57.75.34,Edge
389,c_221,2025-09-30 15:53:41,facebook_ads,display_ret,VN,desktop,native_widget,1.42,253.238.108.4,Android WebView
1007,c_448,2025-09-30 15:57:07,google_ads,cashback_promo,MX,mobile,homepage,1.03,159.88.7.218,Android WebView
312,c_61,2025-09-30 16:17:51,facebook_ads,loan_cmp2,CO,mobile,blog,0.53,82.38.127.19,Edge
999,c_133,2025-09-30 16:25:19,tiktok_ads,cashback_promo,CO,mobile,native_widget,1.24,211.145.133.89,Safari
1022,c_26,2025-09-30 17:43:17,network_x,loan_cmp1,KZ,mobile,popup,0.14,159.134.11.77,Edge
535,c_321,2025-09-30 19:01:15,google_ads,loan_cmp1,CO,desktop,comparison,0.79,112.174.160.27,Edge
30,c_60,2025-09-30 19:21:18,google_ads,loan_cmp1,CO,mobile,popup,1.06,168.52.144.13,Safari
105,c_470,2025-09-30 20:33:58,facebook_ads,display_ret,CO,mobile,popup,0.72,34.158.251.247,Android WebView
643,c_131,2025-09-30 20:42:34,google_ads,cashback_promo,MX,desktop,popup,0.44,84.146.45.108,Firefox
537,c_494,2025-09-30 20:45:55,google_ads,lookalike,KZ,desktop,popup,1.26,192.153.156.204,Safari
67,c_150,2025-09-30 21:08:45,google_ads,loan_cmp2,MX,desktop,comparison,0.3,55.137.247.131,Firefox
1191,c_15,2025-09-30 21:22:35,botnet_01,loan_cmp1,CO,desktop,blog,1.0,10.10.10.10,Android WebView
912,c_73,2025-09-30 22:13:11,facebook_ads,loan_cmp2,MX,mobile,homepage,1.11,69.169.77.1,Chrome
1006,c_353,2025-09-30 23:05:37,email_aff,loan_cmp2,VN,desktop,native_widget,1.28,230.233.28.64,Safari
685,c_156,2025-09-30 23:21:45,google_ads,brand_search,MX,desktop,comparison,0.06,14.38.140.45,Chrome
302,c_33,2025-09-30 23:28:46,facebook_ads,brand_search,CO,desktop,blog,0.6,33.141.84.182,Firefox
637,c_240,2025-09-30 23:44:28,facebook_ads,cashback_promo,VN,mobile,comparison,0.9,16.145.208.19,Android WebView
